CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
466,France,Female,41.0,3,33563.95,2,1.0,0.0,178994.13,1
628,Germany,Male,38.0,10,113525.84,1,1.0,0.0,46044.48,1
556,Spain,Male,38.0,2,115463.16,1,1.0,0.0,150679.65,0
733,Spain,Female,38.0,5,0.0,2,1.0,1.0,1271.51,0
545,France,Female,32.0,6,0.0,2,1.0,1.0,52067.37,0
481,France,Female,39.0,6,0.0,1,1.0,1.0,24677.54,0
705,Germany,Female,48.0,1,156848.13,2,1.0,1.0,99475.95,1
464,Germany,Male,33.0,8,164284.72,2,1.0,1.0,3710.34,0
716,France,Female,23.0,2,94464.81,2,0.0,1.0,185900.88,0
719,France,Male,36.0,3,155423.17,1,1.0,1.0,199841.32,0
698,Germany,Male,56.0,1,112414.81,2,0.0,0.0,93982.02,1
809,Germany,Female,42.0,6,64497.94,3,0.0,1.0,182436.81,1
544,France,Male,30.0,4,73218.89,1,0.0,1.0,126796.69,0
765,Spain,Female,32.0,9,178095.55,1,0.0,0.0,47247.56,0
754,Germany,Male,35.0,6,98585.94,2,0.0,1.0,106116.84,0
627,France,Male,41.0,3,0.0,2,1.0,0.0,132719.8,0
621,France,Male,35.0,7,87619.29,1,1.0,0.0,143.34,0
730,Germany,Male,45.0,6,152880.97,1,0.0,0.0,162478.11,0
672,France,Female,53.0,9,169406.33,4,1.0,1.0,147311.47,1
559,Germany,Female,36.0,1,104356.94,2,0.0,1.0,54184.06,0
750,Germany,Male,42.0,8,151836.36,2,1.0,0.0,68695.38,0
655,France,Male,28.0,10,0.0,2,0.0,1.0,126565.21,0
643,Spain,Female,20.0,0,133313.34,1,1.0,1.0,3965.69,0
603,France,Male,43.0,5,127823.93,1,1.0,1.0,19483.35,0
809,Spain,Male,33.0,9,0.0,1,1.0,1.0,124045.65,0
625,Germany,Female,35.0,5,86147.46,2,1.0,0.0,163440.8,1
693,France,Male,40.0,4,130661.96,1,1.0,1.0,101918.96,0
690,France,Male,38.0,1,94456.0,2,0.0,1.0,55034.02,0
546,France,Female,47.0,8,0.0,1,1.0,1.0,66408.01,1
700,Spain,Male,29.0,8,0.0,2,0.0,1.0,152097.02,0
583,France,Male,38.0,8,0.0,1,1.0,0.0,47848.56,0
724,France,Female,32.0,6,0.0,2,1.0,1.0,150026.79,0
652,Spain,Female,40.0,7,100471.34,1,1.0,1.0,124550.88,0
579,France,Female,33.0,1,118392.75,1,1.0,1.0,157564.75,0
662,Spain,Female,30.0,9,0.0,2,0.0,1.0,157884.83,0
606,Spain,Male,34.0,3,161572.24,1,0.0,1.0,191076.22,0
543,Spain,Female,46.0,5,140355.6,1,1.0,1.0,85086.78,0
850,France,Male,28.0,8,99986.98,1,1.0,0.0,196582.55,0
645,Spain,Female,29.0,4,0.0,2,1.0,1.0,74346.11,0
568,France,Male,33.0,7,0.0,2,1.0,0.0,143450.61,0
675,France,Male,34.0,1,124619.33,2,0.0,1.0,163667.56,0
641,Germany,Male,41.0,7,104405.54,3,1.0,0.0,17384.21,0
657,France,Female,41.0,5,95858.37,1,1.0,1.0,68255.88,0
722,France,Male,30.0,5,0.0,2,1.0,0.0,166376.54,0
529,Germany,Male,29.0,4,135759.4,1,0.0,0.0,112813.79,1
650,Germany,Female,46.0,9,149003.76,2,1.0,0.0,176902.83,0
546,France,Female,20.0,6,0.0,1,0.0,1.0,20508.85,0
630,Germany,Female,25.0,7,79656.81,1,1.0,0.0,93524.22,0
682,Spain,Female,58.0,4,0.0,1,1.0,0.0,176036.01,0
